t,ax,ay,az,gx,gy,gz
9431,6.0238113,-2.7581203,6.5577183,-1.7250835,-1.2009611,0.5558874
9514,6.7612257,-3.6224272,5.1523223,-1.8142698,-0.8527679,0.20280726
9599,7.240066,-4.3047748,4.390966,-1.7556267,-0.5729916,0.09162979
9678,7.225701,-5.2720323,4.1539397,-0.9370673,-0.28221974,0.09896017
9756,7.264008,-5.2121773,4.0174704,-0.6951646,-0.03176499,0.07819075
9836,7.2687964,-5.257667,3.9911342,0.08552113,-0.015882496,0.08674286
9915,7.2304893,-5.4803276,3.6631286,-0.33964106,-0.015882496,0.25411993
10001,7.053318,-5.647922,2.9472623,-0.36896262,0.23335053,0.66950834
10079,6.447585,-5.485116,4.285621,0.17592919,0.8197812,1.0934488
10257,4.584896,-6.5840545,4.8243165,-2.2015584,0.42149702,0.3359759
10335,4.3646297,-8.674192,1.8650831,-4.745201,0.2761111,-0.19792034
10415,3.8953662,-14.015656,-0.059855044,-2.4043655,-0.029321533,-0.47769663
10498,4.534618,-3.6128504,-0.7469909,1.2864822,-0.04153884,-0.51068336
10579,5.401319,-8.846576,-0.7565677,-0.7696902,-0.14172074,0.2968805
10657,4.984728,-9.346964,-2.882619,-0.89675015,0.08307768,0.46792278
10739,4.7022123,-9.081207,-0.85473,0.7501425,0.45081854,-0.018325957
10819,4.8745947,-8.358158,-0.5291186,0.08307768,0.073303826,0.02687807
10900,4.939238,-9.466674,-0.2657564,0.54000485,-0.019547688,0.10262536
10981,4.7884035,-8.839393,-0.9744401,0.3494149,-0.13194689,0.0036651916
11123,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11256,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11347,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11425,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11505,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11585,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11667,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11749,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11829,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11915,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
11995,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12075,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12156,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12255,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12334,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12413,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12495,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12579,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12660,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12741,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12821,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12901,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
12983,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13061,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13144,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13223,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13304,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13385,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13465,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13546,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13627,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13707,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13788,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13868,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
13947,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14028,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14109,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14190,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14271,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14353,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14434,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14515,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14596,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14677,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14761,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14843,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
14924,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15006,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15111,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15192,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15272,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15353,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15433,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15515,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15596,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15675,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15756,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15837,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15918,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
15999,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16079,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16159,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16239,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16319,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16399,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16479,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16560,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16641,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16723,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16803,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16884,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
16967,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17047,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17153,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17236,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17316,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17396,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17478,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17558,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17640,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17719,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17800,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17881,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
17961,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18043,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18121,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18201,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18283,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18364,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18445,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18527,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18610,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18691,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18772,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18854,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
18935,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19018,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19099,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19195,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19277,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19356,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19437,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19520,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19601,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19682,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19761,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19844,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
19925,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20006,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20088,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20167,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20247,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20328,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20409,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20491,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20572,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20653,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20735,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20816,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20898,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
20979,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21061,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21138,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21240,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21320,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21400,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21481,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21561,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21643,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21725,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21804,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21885,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
21967,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22057,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22139,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22218,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22301,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22381,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22463,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22544,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22623,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22703,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22784,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22864,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
22945,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23025,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23105,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23185,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23267,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23349,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23430,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23512,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23593,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23674,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23756,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23838,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
23919,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24000,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24097,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24176,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24255,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24337,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24418,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24500,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24580,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24660,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24741,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24823,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24904,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
24984,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25067,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25146,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25227,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25308,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25389,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25470,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25552,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25633,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25713,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25795,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25877,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
25958,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26040,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26143,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26223,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26302,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26384,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26465,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26547,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26629,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26708,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26789,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26871,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
26952,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27033,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27115,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27195,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27277,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27357,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27439,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27520,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27601,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27683,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27764,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27845,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
27926,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
28007,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
28089,4.8698063,-9.13388,-1.0055647,0.6426302,-0.10873401,-0.08674286
