t,ax,ay,az,gx,gy,gz
1764804393438,3.2609026,-8.137892,4.5777135,3.1887167,3.1068606,-6.658431
1764804393490,2.9233203,-9.713276,1.0366893,4.43366,2.9297097,-5.480683
1764804393541,-14.669273,-12.933477,-11.638214,5.1251593,-0.6951646,-4.224744
1764804393592,-17.702728,-9.018958,-9.935937,1.7873917,-0.73792523,-0.8197812
1764804393644,-9.94312,-3.3973722,-7.228095,0.58032197,0.44104472,1.1410962
1764804393696,-9.481039,-1.7357962,-11.463438,0.71837753,-0.4642576,-0.344528
1764804393747,-11.832145,-3.7924154,-10.488997,-0.17715092,-0.7086037,-0.119729586
1764804393799,-10.33098,-5.9160724,-8.520964,-1.1459832,-0.5155703,0.625526
1764804393851,-12.0571995,-9.797073,-7.690176,-1.9339994,-0.5009095,0.6780604
1764804393903,-13.136985,-22.591688,-2.992752,-3.563788,-0.9627236,5.154481
1764804393955,-2.6168625,-30.461428,-0.08379706,-4.4532075,-0.7086037,9.673662
1764804394006,10.093954,-42.31512,13.575124,-7.4049087,2.951701,14.023023
1764804394057,46.124294,6.339846,54.271763,-7.516086,-0.1160644,2.6083946
1764804394108,36.53073,8.35337,41.66629,-0.18692477,-0.86009824,0.20525073
1764804394160,33.952175,7.6614456,28.66817,2.261423,-0.28099802,-1.4880677
1764804394211,24.71295,1.1923125,18.411411,4.1001277,-1.8032742,-3.7849212
1764804394266,10.220847,-4.7070007,7.678205,3.6639698,-1.3524556,-6.015801
1764804394318,5.604826,-5.0302176,6.931214,2.7953193,0.7281514,-6.223495
1764804394370,5.269638,-7.867347,2.7150247,3.4293976,1.8020525,-6.603453
1764804394421,-3.3542767,-13.237541,-5.901707,5.1618114,-1.491733,-6.7757173
1764804394472,-8.808268,-11.372458,-6.0118403,2.5595255,0.4361578,-5.8850756
1764804394523,-14.056358,-12.445061,-8.695741,3.2791247,-1.4355333,-4.346917
1764804394575,-12.100295,-6.603208,-6.8689647,0.22724187,0.118507855,-0.36285394
1764804394627,-12.349293,-7.201759,-8.446744,0.21868975,-0.6450737,0.065973446
1764804394678,-12.294226,-7.675811,-6.799533,-0.7965683,-0.27488935,0.73792523
1764804394730,-12.038046,-10.283096,-5.741296,-1.3487904,-0.27855456,1.4807373
1764804394781,-13.567941,-18.432959,-6.447585,-2.0696115,-1.4037683,4.776966
1764804394833,-6.6606693,-21.9261,-3.3494883,-3.5234706,-0.68294734,7.6626935
1764804394884,8.635885,-30.016108,5.4563856,-5.1923547,-0.61819565,10.636386
1764804394940,60.88934,-3.490746,-2.8754363,-0.1966986,-4.3090434,11.243586
1764804394991,44.62074,15.763424,30.478188,-6.0133576,1.6798794,4.1184535
1764804395043,44.838608,17.958906,20.920534,-0.42638394,0.5815437,0.7415904
1764804395095,24.33706,6.385336,12.586318,1.4905112,0.41783184,-3.6163223
1764804395147,17.137695,2.5594015,9.0476885,2.0415115,0.625526,-4.7171016
1764804395198,9.825804,-0.48841715,5.9759274,1.9975294,0.8539896,-5.6712728
1764804395249,5.0014873,-2.9616275,5.3342814,1.5540411,2.3542747,-5.6236253
1764804395301,2.9472623,-6.14831,0.80445176,3.150843,3.3988543,-4.7525315
1764804395352,0.34237084,-9.141062,-3.9217024,5.176472,0.54611355,-5.1471505
1764804395404,-7.21373,-13.639767,-9.536105,5.442809,-0.25534168,-6.3212337
1764804395456,-18.50239,-13.603854,-11.789049,4.0598106,-2.0708332,-5.1385984
1764804395507,-11.930307,-6.7229185,-9.866506,0.0720821,-0.11484267,0.56688297
1764804395559,-10.704475,-5.765238,-8.1642275,-1.001819,0.0036651916,1.0054842
1764804395610,-12.078748,-6.3326635,-5.9519854,-1.5601498,-0.22968534,1.4844025
1764804395661,-13.809755,-14.223952,-5.803545,-1.8875736,-0.61941737,2.9846876
1764804395712,-13.01488,-21.286848,-5.0613422,-2.13925,-1.2596041,5.907067
1764804395763,-1.6280571,-26.700138,2.2290018,-4.2479568,0.36651915,10.382266
1764804395815,19.744982,-26.45114,8.365341,-2.1465805,-1.319469,13.822659
1764804395867,18.818426,5.9400144,24.559721,-3.9095376,-2.3823745,0.15393804
1764804395918,16.397888,5.4420204,21.040245,-2.0525072,0.69027776,1.17897
1764804395970,20.03468,7.1466923,16.14889,-0.50946164,0.062308256,1.1863003
1764804396021,10.582372,5.511452,9.593566,-0.12705997,1.0592403,-0.6450737
1764804396074,9.351752,4.441244,7.2352777,1.282817,-1.9120082,-1.1472049
1764804396125,7.759608,3.1675289,5.9041014,1.6358972,-1.7153096,-1.5222762
1764804396177,5.717354,2.6647465,4.2664676,2.225993,-1.6175711,-1.518611
1764804396228,4.984728,3.8546648,6.339846,2.5864034,-0.66950834,-1.8374827
1764804396279,4.924873,3.0933087,4.663905,3.3279939,-0.17837265,-2.0598376
1764804396331,4.7189717,5.6335564,2.5091233,3.1483996,1.3035865,-1.9547688
1764804396383,-0.61530983,6.4882865,-4.5753193,4.0182714,0.71593404,-1.8228219
1764804396434,-2.0590134,5.5856724,-10.697293,4.0634756,-0.26389378,-1.8497
1764804396486,-0.82599956,6.1890116,-10.101137,1.6224581,0.8405506,-0.37384954
1764804396537,2.1164744,6.993463,-9.545682,1.3988814,0.35308012,-0.09407325
1764804396588,3.6152446,7.6111674,-8.298303,0.2565634,0.36774087,0.25900686
1764804396642,3.58412,8.137892,-6.895301,0.11728613,0.010995574,-0.062308256
1764804396693,2.5139117,7.8649526,-6.3709707,-0.14905111,0.40561453,-0.030543262
1764804396744,2.5905263,7.398083,-6.5218053,0.19914207,-0.03176499,0.2125811
1764804396796,2.956839,7.1849995,-6.227319,0,0.040317107,0.23090707
1764804396847,3.4404678,7.4723034,-6.2129536,-0.058643065,0.037873644,0.2565634
1764804396900,2.645593,6.9000893,-5.554548,0.49968776,-0.29443705,0.42271876
