t,ax,ay,az,gx,gy,gz
1764917983722,-1.4413095,7.4244194,6.133945,0.073303826,0.028099801,-0.052534413
1764917983774,-1.553837,7.3909006,5.9926867,0.0720821,0.015882496,-0.058643065
1764917983832,-1.5801731,7.323863,5.9041014,0.059864793,0.039095376,-0.061086524
1764917983893,-1.5777789,7.455544,5.793968,0.047647487,0.029321533,-0.06352998
1764917983946,-1.532289,7.45315,5.707777,0.037873644,0.103847094,-0.06352998
1764917984001,-1.8195933,7.589619,5.602432,0.030543262,0.14294247,-0.058643065
1764917984055,-1.8818425,7.6231384,5.566519,0.03176499,-0.096516706,-0.04153884
1764917984108,-2.054225,7.8410106,5.4803276,0.030543262,-0.16249016,-0.02321288
1764917984165,-2.066196,7.869741,5.509058,0.02076942,-0.2443461,0
1764917984219,-1.6352397,7.3885064,5.729325,-0.010995574,-0.47891834,0.0061086523
1764917984272,-1.6998832,7.165846,6.0405707,-0.0012217305,-0.67073005,-0.0061086523
1764917984325,-1.7812861,7.216124,6.445191,0.008552114,-0.65240407,0.009773844
1764917984379,-1.4580688,7.3166804,6.337452,0.05009095,-0.81000733,0.014660766
1764917984434,-1.103727,7.2089415,6.564901,0.06352998,-0.89919364,0.02565634
1764917984489,-2.2601264,7.5680714,6.054936,0.10629055,-1.1215485,0.04886922
1764917984542,-0.39504328,7.457938,7.053318,0.14294247,-2.2968533,0.030543262
1764917984597,1.6184803,7.28795,5.793968,0.1881465,-2.2687535,0.007330383
1764917984649,4.355053,6.5241995,5.1666875,0.12461651,-2.0867157,-0.08307768
1764917984701,1.6136919,6.8522053,8.631097,0.13439035,-1.3878858,-0.111177474
1764917984753,3.9480386,6.7684083,7.273585,0.35918877,-2.2015584,-0.21746802
1764917984805,4.268862,7.0245876,6.3422403,0.3885103,-1.7580702,-0.25534168
1764917984858,4.6016555,7.884106,3.1172507,0.3213151,-0.6291912,-0.29443705
1764917984911,3.1364043,8.372523,3.4500446,0.21135938,0.7501425,-0.19792034
1764917984967,2.7748797,7.8984714,3.514688,0.18692477,0.7318166,-0.16249016
1764917985020,3.1052797,8.559271,1.7022774,0.12705997,1.5735888,-0.06963864
1764917985072,1.1707647,9.085996,2.8299465,0.02321288,2.9150488,0.014660766
1764917985128,2.1691468,8.813056,5.6646814,-0.037873644,1.1814134,-0.10262536
1764917985179,4.584896,7.9511437,5.662287,-0.052534413,2.3652701,0.028099801
1764917985230,-0.6847417,7.539341,6.232107,0.015882496,4.6975536,0.11362094
