t,ax,ay,az,gx,gy,gz
1764921336068,1.1563994,0.32321724,9.14585,0.26267207,-0.45570546,-0.3494149
1764921336119,1.2401965,0.4333505,9.689334,-0.017104227,-0.0036651916,0.019547688
1764921336170,1.472434,0.37110126,9.394848,0.008552114,0.015882496,0.029321533
1764921336221,1.5753847,0.25139117,9.763555,0.009773844,-0.034208454,0.021991149
1764921336272,1.436521,0.38307226,9.528923,0.013439035,0.018325957,0.013439035
1764921336324,2.0638018,0.35434186,9.241618,0,0.31764993,0.0036651916
1764921336375,0.7445967,0.9792285,9.859323,0.02321288,0.40317106,-0.028099801
1764921336427,1.4891934,2.4468741,7.8410106,-0.0012217305,0.52412236,0
1764921336478,-2.0733786,8.760384,6.114791,-0.27855456,1.4123205,0.14049901
1764921336532,-1.9776106,4.8099513,8.664616,-0.8344419,0.6462954,0.2846632
1764921336584,1.1228806,3.5553896,11.623849,-0.81245077,-1.0641272,0.35430184
1764921336636,-0.6560113,1.5227122,11.312603,-0.77091193,-0.31398472,0.45081854
1764921336688,1.1133038,-1.6998832,10.9822035,-0.5448918,-0.49602258,0.34208453
1764921336740,1.42455,-0.59376204,11.159374,-0.36285394,-1.3622295,0.13927728
1764921336795,2.5354595,-3.620033,11.314998,-0.172264,0.74281216,0.035430185
1764921336849,2.2481554,-4.8243165,9.622296,-0.02321288,1.894904,-0.28710666
1764921336901,-5.2026005,-5.116409,9.088389,-0.037873644,5.1984634,-0.037873644
1764921336955,1.0223241,-1.0510546,5.6239796,0.1282817,-0.88331115,-0.28099802
1764921337008,0.36870706,-5.6766524,10.144233,0.19792034,0.5558874,-0.034208454
1764921337063,1.2545617,-4.4005427,7.9583263,0.2883284,-1.1924089,-0.2321288
1764921337118,0.01436521,-1.3623008,7.28795,0.20525073,0.7819075,-0.14172074
1764921337171,-0.2896984,-2.801216,7.4244194,-0.007330383,-0.03176499,-0.23335053
1764921337225,-1.9752164,-1.6065093,7.615956,-0.112399206,0.7770206,-0.22724187
1764921337283,-2.4660277,-1.448492,9.064447,-0.20891592,0.103847094,-0.2968805
1764921337335,-2.4277205,-2.0757728,8.944737,-0.1685988,-0.47403142,-0.28344148
1764921337388,-1.958457,-2.3223755,8.647857,-0.18448131,-0.3811799,-0.22724187
1764921337445,-1.9919758,-2.3678656,9.239224,-0.2724459,-0.4813618,-0.16493362
1764921337497,-2.171541,-2.1499932,9.174581,-0.26389378,-0.103847094,-0.09407325
1764921337551,-1.8195933,-2.2577322,9.136273,-0.2565634,-0.4361578,-0.08674286
1764921337603,-1.115698,-2.315193,9.682152,-0.267559,0.014660766,-0.004886922
1764921337656,-1.0893618,-2.3247697,10.785878,-0.21746802,-0.080634214,-0.009773844
1764921337708,-0.37349546,-2.7748797,10.508151,-0.14538592,0.16982053,0.008552114
1764921337763,-0.8523358,-2.657564,10.201694,-0.017104227,-0.06963864,-0.039095376
1764921337818,-1.1779473,-2.4277205,10.146626,0.02443461,0.09407325,-0.035430185
1764921337871,-1.1085154,-2.4875755,9.710882,0.064751714,-0.10629055,-0.056199603
1764921337923,-1.1444284,-1.9632454,8.983045,0.036651913,-0.035430185,-0.039095376
1764921337976,-0.78769237,-2.2122424,9.617508,0.0061086523,-0.05497787,-0.037873644
1764921338036,-0.6655881,-3.0550013,9.25359,0.043982297,0.60231316,-0.0036651916
1764921338089,-1.8698715,-1.9393034,9.890448,-0.010995574,0.3652974,-0.021991149
1764921338142,-2.315193,-1.7812861,10.429143,0.014660766,0.33475417,-0.002443461
1764921338200,-1.9536686,-2.1452048,10.857705,0.15271631,0.118507855,0.004886922
1764921338252,-1.2258313,-2.3104045,10.5680065,0.2125811,0.20769419,-0.0061086523
1764921338305,-2.6479871,-2.2864625,10.919954,0.27366763,0.35185838,-0.018325957
1764921338359,-2.861071,-2.7269957,8.813056,0.39461896,0.23335053,-0.034208454
1764921338412,-3.2154129,-3.107674,8.3868885,0.36896262,-0.02443461,-0.036651913
1764921338465,-3.2824504,-3.2585084,8.312668,0.31520647,0.43371433,0.015882496
1764921338521,-3.1364043,-1.7549498,7.991845,0.34330627,-0.042760566,0.073303826
1764921338573,-3.0382419,-0.6919243,7.2089415,0.33108896,-0.15149458,0.11362094
1764921338626,-2.3319526,-0.45489833,6.9838862,0.26267207,-0.21868975,0.15393804
1764921338684,-1.1659763,-0.93852705,7.8865004,0.07086037,-0.1001819,0.20769419
1764921338737,-1.13964,-1.0702082,7.9870567,0.008552114,0.028099801,0.1685988
1764921338790,-1.2785037,-0.8619126,7.97748,-0.040317107,-0.119729586,0.09773844
1764921338843,-1.5155296,-0.9792285,8.157045,-0.1441642,-0.07574729,0.02321288
1764921338904,-1.2425907,-1.3000516,8.3821,-0.17959438,-0.13316862,-0.008552114
1764921338957,-1.4628572,-1.1755531,8.564059,-0.22479841,-0.08552113,-0.015882496
1764921339010,-1.0390835,-1.5873557,8.492233,-0.24923302,-0.25534168,-0.059864793
1764921339063,-1.4269443,-1.5227122,9.263166,-0.33108896,0.19792034,-0.058643065
1764921339122,-1.055843,-2.7365725,9.818622,-0.27488935,0.14538592,-0.07452556
1764921339175,-2.5091233,-1.8076223,10.443508,-0.23701571,0.4166101,-0.1001819
1764921339227,-1.5370775,-1.7621324,10.1226845,-0.19058995,0.19058995,-0.14172074
1764921339284,-2.5498247,-2.267309,10.058042,-0.09773844,0.18081611,-0.1563815
1764921339337,-2.5594015,-2.1308396,9.931149,-0.062308256,0.22357668,-0.14538592
1764921339390,-2.9831753,-2.243367,10.079589,-0.02321288,0.1563815,-0.14294247
1764921339443,-3.5194764,-1.8171991,9.452309,0.032986723,0.38973203,-0.07086037
1764921339496,-3.2106245,-1.4628572,10.601525,0.05375614,0.10140363,-0.02687807
1764921339549,-2.7102363,-1.3311762,11.446678,0.11362094,0.21013765,0.013439035
1764921339603,-2.1260512,-1.5298948,11.824963,0.312763,0.05375614,0.0720821
1764921339656,-2.408567,-2.0159178,10.852917,0.42638394,0.1881465,0.09285152
1764921339709,-1.5658079,-1.5251064,10.3932295,0.48258355,-0.030543262,0.040317107
1764921339765,-2.207454,-1.4796166,9.581595,0.58276546,0.2602286,-0.17837265
1764921339818,-7.2328835,-2.3295584,13.730747,0.5815437,0.8576548,-0.21135938
1764921339871,-10.220847,-2.1547816,12.758701,0.66706485,-0.24801129,-0.18203785
1764921339923,-0.011971008,-2.492364,10.359711,0.8210029,0.8002335,-0.029321533
1764921339976,-8.614338,0.7038953,6.873753,0.9089675,0.77213365,-0.19058995
1764921340029,-7.1131735,0.02873042,10.941502,0.8038987,0.19425514,-0.014660766
1764921340085,-6.8282633,1.0749966,7.007828,0.90285885,0.80878556,0.12950343
1764921340139,-6.9479733,2.5689783,5.9783216,0.79168135,0.52656585,0.25289822
1764921340192,-3.6224272,1.2952632,6.0046577,0.65240407,-0.13805555,0.24801129
1764921340244,-5.446809,0.81163436,7.338228,0.54611355,-0.49480084,0.31398472
1764921340299,-4.1635165,0.031124622,5.45878,0.47769663,-0.30665436,0.312763
1764921340357,-1.7286136,0.51954174,5.3606176,0.36651915,-1.9230038,0.13072516
1764921340409,0.5482722,3.217807,6.157887,0.25778514,-0.4092797,0.09285152
1764921340461,0.031124622,3.8546648,8.611943,0.23457226,-0.13439035,0.040317107
1764921340523,-6.3446345,1.7597382,12.26789,0.17470746,0.71837753,-0.06963864
1764921340576,-4.146757,1.2545617,13.326127,0.4728097,-1.1129965,-0.20769419
1764921340628,-0.6536171,4.1299977,7.589619,0.55955255,-1.5161675,-0.33964106
1764921340681,-8.781932,3.9815574,7.8529816,0.10140363,0.37140608,-0.16493362
1764921340736,-6.1650696,2.3199813,8.35337,0.10995574,-0.33108896,0.02076942
