t,ax,ay,az,gx,gy,gz
1764804364250,-0.7637503,5.6982,7.8410106,-0.02076942,0.26145032,0.20158553
1764804364301,-1.0486604,5.614403,8.078036,-0.064751714,0.17470746,0.22602014
1764804364358,-1.1947067,5.595249,8.099585,-0.036651913,0.12339478,0.19425514
1764804364409,-1.3144168,5.650316,7.8912888,-0.05009095,0.096516706,0.1881465
1764804364463,-1.5155296,5.626374,7.771579,-0.04886922,0.06352998,0.24556783
1764804364516,-1.5682021,5.3725886,7.5441294,-0.30665436,-0.19303341,0.52290064
1764804364568,-2.5594015,5.671864,8.702923,-0.8038987,-0.8258898,1.1447614
1764804364619,-0.4357447,2.8203697,6.8402343,-2.9626966,-2.356718,2.488665
1764804364671,-0.2657564,2.2529438,6.3230867,-3.657861,-2.9724703,3.1801646
1764804364723,4.7381253,-2.8179753,4.548983,-7.4892077,-3.3499851,2.9064968
1764804364782,7.869741,-7.9463553,2.0733786,-8.652295,-2.6731462,1.5283848
1764804364840,8.4347725,-10.864887,1.4628572,-5.2595496,-1.0690142,0.43249258
1764804364894,7.6470804,-10.01734,1.70946,-4.8979177,0.08307768,0.06719518
1764804364949,6.4619503,-9.624691,-0.6967127,-5.3230796,0.73548174,-0.172264
1764804365001,5.8921304,-8.8777,-2.9855695,-2.3127358,0.9285152,0.008552114
1764804365054,7.0724716,-7.606379,-3.3446999,-2.122146,0.82711154,-0.24801129
1764804365111,7.156269,-7.642292,-3.4883518,-1.1911873,1.0873401,-0.267559
1764804365164,6.179435,-7.005434,0.02633622,-0.14782938,0.1685988,-0.37751472
1764804365238,4.9296613,-5.801151,-4.072537,-0.79412484,0.19914207,-0.172264
1764804365289,5.590461,-5.327099,-3.4691982,-0.24312437,0.008552114,-0.14294247
1764804365347,7.1490865,-5.7365074,-3.787627,-0.34208453,0.021991149,0.06719518
1764804365405,7.419631,-6.8306575,-4.369418,0.27366763,0.12705997,0.015882496
1764804365462,6.955156,-6.9838862,-3.608062,1.1533136,0.4129449,-0.09162979
1764804365516,8.355764,-8.231265,-2.5258827,2.7293458,0.39584067,-0.44715336
1764804365569,9.229648,-8.7771435,-1.388637,3.602883,0.46181414,-1.2730432
1764804365621,8.700529,-7.144298,-0.10295067,2.9761355,0.44593164,-1.781283
1764804365673,7.5561004,-4.6016555,0.5363012,3.1337388,0.41905355,-1.8936822
1764804365724,6.5960255,-2.0111294,0.7206547,2.107485,0.3200934,-1.4892895
1764804365778,5.884948,-0.94570965,1.3120226,1.455081,0.24678956,-0.95294976
1764804365829,6.090849,-0.093373865,0.89782566,0.065973446,0.16615535,0.10873401
1764804365890,5.2600613,2.1643584,-0.4213795,-1.6872098,0.3933972,1.6285667
1764804365949,10.000581,-12.691663,-2.731784,-10.274754,-0.86009824,3.1972687
1764804366010,3.4644098,-1.7262194,5.793968,-5.0518556,-0.74281216,0.45448375
1764804366064,11.178528,-12.397177,-10.728417,-1.5479325,-1.8277088,1.8154916
1764804366118,10.510546,-10.5704,-5.8107276,1.2730432,-0.35430184,0.42149702
1764804366170,7.4866686,-9.591172,-5.209783,1.7556267,0.5852089,-0.68539083
1764804366228,7.335834,-8.784326,-3.0933087,2.8258626,0.7440339,-1.105666
1764804366286,7.560889,-9.358934,-0.23223756,3.4623842,0.59986967,-1.3988814
1764804366338,8.123527,-7.067683,-0.15083471,3.3328807,0.14538592,-1.9682078
1764804366393,7.457938,-4.687847,-0.4165911,2.5949554,-0.061086524,-2.147802
1764804366447,6.9168487,-2.0949266,-0.01436521,1.9046779,0.096516706,-1.5491543
1764804366500,6.873753,-0.44532153,0.39264908,1.1276573,0.11362094,-1.0042624
1764804366552,7.4507556,-0.9935937,1.2066777,0.6010914,-0.040317107,-0.34697145
1764804366604,7.386112,-1.6280571,1.0103531,-0.15027285,-0.087964594,0.15393804
1764804366655,7.422025,-1.316811,0.80684596,-0.25778514,0.103847094,0.56688297
1764804366706,5.765238,0.8858546,-1.3958195,-1.2449434,0.42149702,1.563815
1764804366759,6.933608,-0.59855044,-0.9696517,-4.7354274,0.28344148,2.951701
1764804366813,15.57907,-19.891027,-2.3582888,-9.7714,-1.3927728,1.8277088
1764804366868,-2.0685902,14.257471,12.864046,-3.8081338,-0.2687807,0.8246681
1764804366920,1.8866309,-14.499286,-14.72434,0.79045963,-1.0665708,2.6450465
1764804366972,13.5775175,-11.781867,-4.177882,4.051258,0.035430185,-0.593761
1764804367030,9.8042555,-12.243947,-2.908955,4.3029346,0.6988298,-1.6395624
1764804367083,7.299921,-8.475474,-0.7565677,4.1905355,0.4801401,-2.4349089
1764804367136,7.369353,-4.4795513,1.2473791,2.5644124,0.46181414,-2.239432
1764804367194,6.244078,-1.8986019,0.92416185,2.3469443,0.39461896,-1.53205
1764804367281,6.5002575,-0.1340753,1.163582,0.95417154,-0.06719518,-0.66339964
1764804367335,7.3406224,-0.92895025,1.5346833,-0.12095132,-0.039095376,0.05009095
1764804367403,7.1969705,-0.9935937,1.8938135,-0.5656612,0.057421334,0.63163465
1764804367456,6.2129536,0.32561144,0.5650316,-1.690875,-0.059864793,1.5992452
1764804367514,8.042124,-6.232107,-1.6256629,-6.6474357,-0.48502702,2.9297097
1764804367573,10.575189,-11.7268,-4.2880154,-6.4837236,-1.5247196,1.105666
1764804367625,-5.5521536,9.270349,-1.0223241,-1.6126842,0.089186326,1.8887954
1764804367678,27.509378,-12.29662,-8.765172,2.6865854,-1.6481144,0.28955013
1764804367736,9.414001,-13.321339,-0.90021986,4.3322563,0.5375614,-1.2730432
1764804367792,8.228871,-10.376471,-2.2960393,4.582711,0.14905111,-2.2907448
1764804367845,6.754043,-7.1059904,1.0510546,2.888171,0.05497787,-2.6083946
