t,ax,ay,az,gx,gy,gz
1764920618380,-2.542642,1.2880806,9.507375,0.047647487,-0.02565634,-0.05131268
1764920618432,-2.2601264,0.7254431,8.935161,0.07086037,-0.25778514,-0.07696902
1764920618485,-2.4540567,0.82121116,8.805874,0.029321533,-0.13194689,-0.06963864
1764920618537,-2.3127987,0.8451532,9.718064,-0.018325957,-0.1001819,-0.047647487
1764920618589,-2.0494366,0.9840169,9.64145,0.0012217305,-0.09285152,-0.021991149
1764920618641,-1.7310078,1.0654198,9.7563715,0.009773844,-0.1001819,-0.021991149
1764920618698,-1.553837,0.89303726,9.545682,0.06719518,-0.14660765,-0.05131268
1764920618751,-1.6903064,0.9576807,9.710882,0.095294975,-0.119729586,-0.089186326
1764920618804,-1.9321208,0.80205756,9.416395,0.14538592,-0.16126843,-0.12461651
1764920618857,-2.2960393,0.93134445,8.942344,0.17470746,-0.043982297,-0.10995574
1764920618912,-2.5187001,1.757344,4.000711,0.111177474,-0.204029,-0.059864793
1764920618966,-1.3431472,-0.30885202,9.859323,0.04642576,-0.42394048,-0.034208454
1764920619019,-2.3989902,0.82599956,9.3661175,0.0720821,-0.35796702,0.08552113
1764920619071,-0.89064306,0.93852705,8.913613,0.09162979,-0.34697145,0.14538592
1764920619124,2.1667526,0.6775591,8.456321,0.007330383,0.02687807,0.05375614
1764920619176,-1.1899183,1.3263878,8.808268,0.032986723,-0.095294975,0.039095376
1764920619229,0.11731588,0.16280572,9.035717,0.010995574,0.05375614,-0.007330383
1764920619281,-2.0159178,2.123657,9.469068,0.02443461,-0.1441642,-0.07086037
1764920619333,-0.79726917,1.0749966,9.40203,0.043982297,-0.14660765,-0.02321288
1764920619386,-1.9800048,1.0295067,10.101137,0.013439035,0.10873401,-0.002443461
1764920619439,-1.1204864,1.3383588,9.871294,0.034208454,-0.1282817,0.004886922
1764920619498,-1.1540052,1.3479356,9.832987,0.09773844,-0.035430185,0.029321533
1764920619550,-1.2665327,1.1372458,9.260772,0.096516706,0.118507855,0.03176499
1764920619602,-3.193865,1.412579,10.33098,0.065973446,0.29443705,0.04520403
1764920619655,-1.0175357,1.3359646,8.279149,0.009773844,0.04642576,0.052534413
1764920619708,-0.36152446,1.9369092,9.004593,-0.02443461,0.07574729,0.042760566
1764920619761,-0.78290397,1.8052281,8.774749,-0.029321533,-0.073303826,0.0012217305
1764920619815,-1.5825673,1.283292,10.25676,-0.040317107,-0.21502456,-0.0061086523
1764920619868,-1.3455414,1.0486604,11.204864,-0.008552114,0.07452556,0.012217305
1764920619920,-1.0414777,1.1803415,11.60709,0.07696902,0.0061086523,0.0012217305
1764920619973,-1.5801731,1.2210429,13.10586,0.30909783,0.19914207,0.010995574
1764920620027,-2.5067291,1.5035586,14.583082,0.45570546,0.21868975,0.013439035
1764920620081,-2.6791117,1.4101849,17.381905,0.6426302,0.12950343,0.02076942
1764920620133,-3.4596214,1.1013328,22.019472,1.3096951,0.3042109,0.10995574
1764920620186,-4.7860093,0.37588966,21.756111,1.7507398,0.16126843,0.17715092
1764920620238,-4.237737,-0.50757074,22.92927,2.1844542,0.54000485,0.28221974
1764920620295,-2.9712043,-3.0885203,21.42571,3.1923819,-0.012217305,0.41416663
1764920620349,-1.9009962,-6.2009826,21.332336,3.6505308,0.4288274,0.46303585
1764920620402,-1.1300632,-8.231265,16.881516,4.1245623,0.53878313,0.52656585
1764920620455,-0.4285621,-12.816162,7.7189064,4.6890016,0.52778757,0.5314528
1764920620507,-1.6041151,-13.500903,1.5921441,4.7207665,0.72204274,0.675617
1764920620565,0.35434186,-13.486538,-2.0733786,4.660902,0.68661255,0.8002335
1764920620619,0.60573304,-12.689269,-6.244078,4.318817,0.7244862,1.2241739
1764920620672,1.7286136,-12.643779,-7.285556,4.111123,0.8026769,1.2620476
1764920620724,2.2768857,-12.899959,-9.085996,3.8887682,0.58276546,1.3084733
1764920620778,4.7022123,-11.370064,-16.804901,3.2803464,0.2321288,1.1349876
1764920620833,7.041347,-8.892065,-24.39931,2.8429668,-0.8246681,0.87964594
1764920620885,9.330204,-6.95755,-26.4679,2.1600194,0.008552114,0.6291912
1764920620937,9.349358,-3.2680852,-46.016556,-0.09162979,-0.6585127,0.009773844
1764920620992,8.628703,-7.180211,-45.82502,-1.5540411,-0.593761,-0.27488935
1764920621051,6.042965,-12.785037,-43.11957,-2.9810224,-1.0958922,-0.48380527
1764920621103,2.741361,-34.715923,-35.953728,-5.4916787,-1.0250319,-0.37140608
1764920621155,2.4971523,-45.772346,-29.257145,-6.618114,-1.070236,-0.2003638
1764920621210,4.223372,-55.418587,-19.867086,-7.456221,-1.6530013,0.010995574
1764920621264,6.0118403,-62.30431,2.2266076,-8.241794,-1.3231341,0.3555236
1764920621317,9.074024,-63.862938,20.999542,-8.063421,-0.04886922,0.47769663
1764920621372,3.1890767,-31.962593,58.44007,-5.8264327,-0.874759,0.3115413
1764920621425,4.3526587,-13.8241205,67.43748,-3.9449677,-0.5290093,0.40561453
1764920621477,5.410896,-0.007182605,68.92428,-2.0451767,-0.03176499,0.32620203
1764920621536,5.645528,3.0358477,67.81337,1.3048081,0.002443461,-0.0036651916
1764920621589,8.7125,-8.772355,64.30586,3.0360003,0.45204028,-0.0061086523
1764920621642,13.081918,-26.317064,55.713074,4.6938887,0.89675015,-0.1966986
1764920621695,5.6527104,-53.591812,30.784645,7.447669,1.8961257,0.28099802
1764920621747,4.9536033,-64.32741,11.930307,8.107404,2.2296581,0.7098254
1764920621799,4.1946416,-65.565216,0.04070143,8.233242,1.8545868,1.2425
1764920621857,6.0046577,-58.334724,-13.883976,7.5820594,2.4666739,1.7018706
1764920621910,8.9040365,-50.170498,-25.210943,7.0139546,0.95905846,1.9462167
1764920621963,13.771448,-41.32392,-36.660015,6.0585613,0.344528,1.6823229
1764920622020,23.70499,-16.345215,-64.693726,2.8038714,-0.17837265,0.50701815
1764920622072,21.181503,-9.856929,-77.469185,0.47525316,0.18936823,-0.23090707
1764920622124,15.792154,-18.739416,-72.4653,-2.2675319,-1.0910053,-0.8857546
1764920622176,10.445902,-54.705116,-46.363716,-6.745174,-1.8203784,-1.1594223
1764920622228,6.694188,-71.79014,-31.847672,-8.141612,-2.5766296,-0.91507614
1764920622280,9.509769,-78.44363,-15.018827,-9.023702,-2.5912905,-0.267559
1764920622333,11.118672,-78.44363,11.3964,-9.198409,-1.9120082,0.61208695
1764920622386,7.759608,-77.457214,28.864496,-8.718268,-0.75991637,0.5705481
1764920622438,9.622296,-59.19903,52.392315,-7.571064,-1.6639969,0.7086037
1764920622493,11.329363,-12.229582,70.6912,-3.9926152,-0.10629055,0.28710666
1764920622546,8.511387,2.0470424,71.94097,-2.1380284,-0.21624629,-0.12095132
1764920622600,4.1539397,4.292804,73.46129,-0.26511553,0.039095376,-0.27366763
1764920622652,5.4683566,-12.191275,68.71359,3.4245105,1.8875736,-0.3726278
1764920622705,8.350976,-27.250803,55.665188,5.1728067,2.4495697,-0.16615535
1764920622757,5.1523223,-44.709324,46.710876,6.6217794,3.0921998,0.10751228
1764920622811,2.6982653,-64.63626,10.077195,8.199034,1.7922786,1.1801916
