t,ax,ay,az,gx,gy,gz
1764917049984,-1.2090719,-2.80361,9.114726,0.09040806,-0.034208454,0.06719518
1764917050037,-1.2545617,-2.8491,9.289502,0.007330383,-0.017104227,0.05131268
1764917050095,-1.352724,-2.6168625,9.378088,0.035430185,0.018325957,0.04520403
1764917050148,-1.340753,-2.765303,9.227253,0.02687807,0.02687807,-0.0036651916
1764917050201,-1.3910311,-2.719813,9.193734,0.002443461,0.007330383,-0.05009095
1764917050253,-1.3934253,-2.717419,9.126697,0.047647487,0.029321533,-0.056199603
1764917050305,-1.4628572,-2.4947581,9.306262,0.037873644,0.014660766,-0.04886922
1764917050362,-1.3215994,-2.5378537,8.892065,0.14538592,0.019547688,-0.02687807
1764917050415,-1.2066777,-2.3008277,9.433155,0.27977628,0.052534413,0.002443461
1764917050473,-1.1348516,-2.3511062,9.598354,0.15271631,0.064751714,0.037873644
1764917050529,-1.412579,-2.2481554,9.380483,-0.036651913,0.009773844,0.07696902
1764917050584,-1.9057846,-2.408567,9.77792,-0.15027285,0.13561209,0.3042109
1764917050639,-2.291251,-1.6256629,9.902418,-0.38240165,0.21502456,0.5864306
1764917050693,-1.7429788,-1.2545617,8.3868885,-0.7049385,0.19181168,0.8564331
1764917050786,-2.0159178,-1.3239936,8.619126,-0.52778757,-0.4288274,1.1203269
1764917050841,-4.5657425,-0.8619126,9.77792,-2.3420575,-0.9615019,1.717753
1764917050895,-5.6431336,-1.4580688,8.3629465,-3.7067304,-1.5723672,2.0842721
1764917050950,-3.454833,-7.0820484,4.050989,-4.5985937,-2.1233675,1.9547688
1764917051002,-3.5673606,-5.5401826,4.173094,0.09162979,-1.0751228,2.2834144
1764917051054,-2.3463178,-8.295909,4.2760444,-1.0995574,-0.6243043,2.1868975
1764917051110,-0.06464344,-10.127473,2.918532,-2.475226,0.012217305,1.4709635
1764917051162,-0.581791,-8.746018,2.2888567,-0.93462384,0.88453287,0.8576548
1764917051214,-2.4181437,-10.357317,3.0430303,-1.4196508,0.7733554,0.8197812
1764917051268,-4.110844,-9.220071,2.5115175,0.31764993,0.8197812,0.31398472
1764917051327,-6.0525417,-8.202535,2.6647465,0.013439035,0.6035349,0.36041048
1764917051390,-4.5992613,-4.685453,0.6368576,-1.3219124,0.47158796,0.7806858
1764917051446,-6.0740895,-6.8569937,2.1164744,-1.7201965,0.17837265,1.102001
1764917051503,-4.831499,-7.8266454,2.705448,-2.0134118,0.05375614,0.68294734
1764917051558,-5.4779334,-7.603985,1.3239936,-1.7128662,-0.3213151,0.40439278
1764917051611,-8.109161,-7.9846625,2.4133554,-1.5357152,-1.0641272,-0.27122417
1764917051670,-5.329493,-7.422025,1.7980455,-0.45937067,-1.2681563,-1.5381587
1764917051728,-8.1642275,-9.31105,4.4843397,0.8735373,-1.4660766,-1.7690657
1764917051828,-2.2720973,-10.874464,3.265691,1.6530013,-1.5552629,-2.3774874
1764917051884,-0.85473,-8.24563,2.3247697,0.4251622,-1.5589281,-1.9242256
1764917051936,-0.31603462,-7.2951326,1.5945383,0.13927728,-1.065349,-1.473407
1764917051989,-0.06943185,-8.295909,2.777274,0.6914995,-0.4605924,-1.110553
1764917052045,-0.39264908,-9.933543,2.1284454,-0.24801129,-0.38728857,-1.1777482
1764917052111,-0.90500826,-14.736312,3.5242648,-1.0812315,-0.032986723,-0.44959682
1764917052171,0.6679823,-14.539987,6.3542113,-1.0824533,0.8197812,0.9211848
1764917052234,4.280833,-8.1881695,7.0341644,0.19303341,0.05131268,0.06963864
1764917052297,5.3845596,-6.4308257,4.0701427,0.68294734,-0.52656585,0.02076942
1764917052355,3.086126,-6.445191,3.1316159,1.0494665,-0.7684685,-0.31642818
1764917052413,0.80445176,-9.552865,7.017405,0.956615,-0.3555236,-0.021991149
1764917052472,-0.557849,-12.926295,2.789245,-0.02687807,0.5900958,0.6218608
1764917052531,-3.6487634,-8.264784,1.2665327,0.09040806,1.8704693,1.6566665
1764917052594,-0.25139117,-13.462596,5.7365074,-1.7825048,0.82711154,1.7935003
