t,ax,ay,az,gx,gy,gz
1764917050012,1.4317327,9.433155,2.183512,-0.02076942,0.018325957,-0.015882496
1764917050065,1.6950948,9.406818,2.3989902,-0.010995574,0.007330383,-0.029321533
1764917050122,1.5394717,9.440337,2.4037786,0,-0.02443461,-0.042760566
1764917050183,1.3192052,9.423578,2.4708161,0.009773844,-0.032986723,-0.05009095
1764917050250,1.1851299,9.481039,2.2625206,0.02443461,-0.029321533,-0.047647487
1764917050303,1.3024458,9.488221,2.1523874,0.029321533,0.009773844,-0.035430185
1764917050362,1.1779473,9.500193,2.1811178,0.028099801,0.06963864,-0.032986723
1764917050416,1.1611878,9.502586,1.8315643,0.028099801,0.008552114,-0.037873644
1764917050473,0.8499416,9.545682,1.8794483,0.010995574,0.018325957,-0.034208454
1764917050526,0.21068975,9.5385,2.3223755,0.008552114,0.08674286,-0.010995574
1764917050579,0.4261679,9.504981,2.2385786,0.012217305,0.12461651,0.02321288
1764917050633,0.02873042,9.40203,1.7884687,-0.02076942,1.1716396,0.17592919
1764917050685,-1.1444284,9.6845455,0.81163436,-0.119729586,2.6181684,0.42394048
1764917050737,-2.3127987,9.61272,-1.9249382,-0.13927728,0.6230826,0.28344148
1764917050790,-1.9847932,13.709199,2.4420857,-0.2565634,-0.82833326,0.41905355
1764917050844,-1.0342951,16.25184,-1.0965444,-0.35796702,2.4275784,0.8185594
1764917050897,0.45489833,18.579004,0.1412579,-0.4813618,0.97494096,0.67073005
1764917050953,1.5490485,11.741165,4.757279,-0.37873647,-1.3341297,0.408058
1764917051007,2.3319526,9.605537,4.817134,-0.1685988,-2.5766296,0.24678956
1764917051062,2.5234885,8.0445175,4.8003745,0.021991149,-3.1325169,0.103847094
1764917051131,5.5162406,6.0980315,6.4763155,0.2443461,-1.2009611,0.06841691
1764917051186,7.668628,4.3718123,1.9847932,0.36041048,-0.7770206,-0.17715092
1764917051249,5.281609,4.213795,0.50757074,0.31642818,-0.4801401,-0.28710666
1764917051304,1.9776106,6.615179,-1.1851299,0.08674286,0.13439035,-0.3481932
1764917051359,2.882619,6.849811,-1.1731589,-0.05131268,0.39461896,-0.26267207
1764917051412,3.1986535,5.437232,-0.47884035,-0.18325958,0.44348818,-0.2284636
1764917051493,1.8148049,7.2448545,-1.5753847,-0.43493605,0.54611355,-0.087964594
1764917051547,1.8100165,9.227253,1.1444284,-0.55955255,0.40317106,0.096516706
1764917051599,7.8984714,7.0605006,4.3143516,-0.5448918,0.61453044,0.17959438
1764917051654,-1.5945383,7.0581064,3.8905778,-0.4288274,-0.10140363,-0.15149458
1764917051707,3.8402996,11.580753,-1.4173675,-0.13072516,-6.338338,-0.19303341
1764917051758,1.5275006,11.942278,-0.06703765,-0.19792034,-3.6138787,0.16493362
1764917051811,2.9735985,9.018958,1.1827357,-0.25289822,-0.39095375,0.516792
1764917051863,6.3661823,6.5505357,1.5298948,-0.062308256,-1.3048081,0.33108896
1764917051916,7.2592196,6.7923503,0.8355764,0.03176499,-0.95539325,0.25778514
1764917051975,6.208165,7.3190746,0.94810385,0.11484267,-0.42638394,0.23457226
1764917052028,10.103531,7.833828,0.31124622,0.28344148,-0.68539083,0.014660766
