t,ax,ay,az,gx,gy,gz
1764918347197,-4.7860093,5.6646814,6.169858,-0.065973446,-0.035430185,0
1764918347248,-4.7644615,5.779603,5.9902925,0.008552114,-0.029321533,-0.008552114
1764918347299,-4.7668557,5.6790466,5.9902925,-0.035430185,-0.0061086523,-0.009773844
1764918347353,-4.876989,5.6239796,6.131551,0.032986723,0.05009095,0.012217305
1764918347407,-4.9105077,5.6120086,6.327875,0.0012217305,0.05009095,0.008552114
1764918347458,-4.8722005,5.683835,6.4739213,0.019547688,0.032986723,0.010995574
1764918347509,-5.279215,5.8083334,6.667852,-0.07819075,-0.018325957,0.012217305
1764918347560,-5.0134583,5.681441,6.528988,-0.036651913,-0.096516706,0.0036651916
1764918347611,-4.996699,5.60722,6.3470287,0.013439035,-0.12950343,-0.02443461
1764918347668,-5.056554,5.60722,6.169858,0.021991149,-0.16737708,-0.05497787
1764918347720,-5.6551046,4.9224787,6.43322,0.19792034,-0.23579398,-0.15882497
1764918347774,-5.509058,5.494693,6.315904,0.32986724,-0.61453044,-0.44959682
1764918347834,-6.1746464,5.6431336,6.9719152,0.5644395,-0.9236283,-0.65240407
1764918347918,-5.542577,6.0860605,7.00304,0.5021312,-1.3035865,-0.9224065
1764918347970,-4.6351743,5.671864,6.301539,0.19425514,-1.5015068,-0.93951076
1764918348022,-4.7788267,5.7604494,7.3430166,0.53878313,-1.4795157,-0.893085
1764918348074,-3.383007,5.657499,6.483498,0.019547688,-1.46852,-0.7538077
1764918348137,-3.0478187,6.0022635,6.775591,0.18936823,-1.2925909,-0.64996064
1764918348201,-2.4995465,5.8825536,6.5122285,0.21746802,-0.94806284,-0.47769663
1764918348252,-1.8195933,5.755661,6.471527,-0.004886922,-0.72204274,-0.35918877
1764918348305,-2.0757728,5.647922,6.5146227,0.07941248,-0.4642576,-0.24556783
1764918348358,-1.7597382,5.875371,6.7253127,0.036651913,-0.21624629,-0.14538592
1764918348415,-2.0254946,5.770026,7.017405,0.058643065,-0.042760566,0.0061086523
1764918348474,-2.0590134,5.920861,7.0365586,-0.02687807,0.052534413,0.058643065
1764918348527,-2.3463178,5.638345,7.5704656,0.042760566,0.061086524,0.1001819
1764918348580,-2.9640217,5.389348,7.728483,-0.11728613,0.105068825,0.20891592
1764918348638,-4.1946416,4.1515455,8.207323,-0.7330383,-0.010995574,0.30665436
1764918348697,-4.987122,2.9041667,8.564059,-2.026851,-0.44715336,0.41050145
1764918348757,-4.5418005,0.34237084,8.264784,-3.2400293,-1.2486086,0.46181414
1764918348816,-2.2050598,0.076614454,7.4627266,-4.646241,-1.6236799,0.6963864
1764918348880,1.5682021,-2.492364,6.291962,-4.9309044,-1.346347,1.2803736
1764918348937,3.3494883,-5.6790466,4.4603977,-5.3658404,-0.8210029,2.6511552
1764918348991,3.3734303,-6.6295447,4.249708,-5.6639423,-0.09407325,2.8112018
1764918349046,1.6496049,-12.459426,4.924873,-6.8697906,0.95417154,2.2858577
1764918349100,1.8435353,-10.201694,-1.4532804,-6.0280185,1.269378,1.1044444
1764918349162,-0.02633622,-12.454638,-2.908955,-5.71892,1.0323622,0.15882497
1764918349227,-1.2593501,-12.789825,-5.841852,-4.206418,0.6377433,-0.029321533
1764918349279,-2.2601264,-10.043676,-4.1659107,-3.345098,-0.6768387,-0.40317106
1764918349336,-2.585738,-7.074866,-7.005434,-0.46303585,-0.79901177,-0.010995574
1764918349390,-3.0095115,-7.043741,-7.491457,1.921782,-0.1600467,0.2687807
1764918349445,-0.89782566,-6.483498,-6.4906807,-0.2321288,-0.3408628,-0.41905355
1764918349500,-3.976769,-8.717288,-7.410054,2.1087067,-0.4007276,0.009773844
1764918349558,-3.8355112,-5.590461,-7.3789296,0.53023106,-0.23945917,0.20891592
