t,ax,ay,az,gx,gy,gz
1764921339297,-6.5026517,2.1547816,6.9958572,-0.034208454,0.004886922,-0.02687807
1764921339353,-6.5002575,2.0949266,7.28795,0.009773844,0.034208454,-0.07574729
1764921339404,-6.8282633,2.552219,7.551312,-0.056199603,0.036651913,-0.06719518
1764921339457,-6.033388,2.4971523,7.03177,0.1600467,-0.017104227,0.012217305
1764921339513,-7.1873937,3.4500446,6.715736,-0.36774087,0.02321288,-0.10873401
1764921339564,-8.346188,2.621651,6.567295,-1.3267993,0.1160644,-0.23335053
1764921339615,-10.630256,1.2449849,4.1611223,-5.144707,-0.27488935,-1.0922271
1764921339667,-10.637438,-5.650316,1.4676456,-7.9131484,-0.52534413,-2.3420575
1764921339718,-3.1028855,-7.383718,2.3391352,-7.7946405,-0.59131753,-3.8521163
1764921339771,3.4284968,-10.512939,-2.3080103,-8.299215,-0.08307768,-4.1465535
1764921339824,4.817134,-7.4483614,-4.606444,-6.731735,0.59742624,-2.053729
1764921339877,-0.31364042,-10.874464,-0.23463176,-4.0549235,1.1068878,-0.893085
1764921339940,1.0223241,-9.753978,-2.707842,-4.945565,-2.629164,-1.4025466
1764921339995,-2.5306711,-11.195287,-9.045294,-3.6151006,-2.2308798,-0.593761
1764921340049,-4.927267,0.093373865,1.1994951,6.179513,-1.2925909,0.23823744
1764921340102,-2.837129,-6.0262055,-8.932767,-0.26633725,-0.66706485,-0.1441642
1764921340159,-2.5689783,-8.7771435,-3.0693667,0.99204516,-0.17959438,-0.2284636
1764921340218,-1.5131354,-5.6215854,-9.560047,-0.63285637,-0.05131268,0.38728857
1764921340304,-2.1380222,-9.021352,-4.9559975,1.8558086,-0.089186326,-0.14294247
1764921340358,-4.0318356,-9.3661175,-3.3662477,0.7318166,0.23457226,-0.3848451
1764921340411,-2.753332,-8.576031,-5.0062757,-0.24923302,0.86620694,-0.3323107
1764921340464,-1.3551182,-7.2807674,-1.9369092,0.37995818,0.172264,0.22479841
1764921340520,-1.1085154,-12.318168,-4.9775453,-0.12339478,0.064751714,-0.03176499
1764921340575,-3.7014358,-11.36767,-2.2170308,-0.28588495,-0.32986724,0.09407325
1764921340628,-2.9855695,-11.77229,-2.15957,-0.7672467,-0.6939429,0.32498032
1764921340682,0.5434838,-11.858481,-5.473145,0.036651913,-0.3115413,-0.70738196
1764921340742,-0.91697925,-13.12262,-5.6790466,-1.3206906,-0.009773844,-0.50823987
1764921340797,-2.1499932,-10.0508585,-4.235343,-0.1881465,-0.015882496,-0.16982053
1764921340851,-3.4739866,-7.153875,-4.8722005,-0.16249016,-0.19058995,-0.49968776
1764921340902,-0.89064306,-7.6829934,-2.4851813,-0.030543262,0.16249016,-0.3848451
1764921340956,0.34715924,-6.6295447,-7.2113357,-0.39584067,0.096516706,0.034208454
1764921341008,-1.0151415,-7.9846625,-1.7118542,1.0042624,-0.10751228,0.1441642
1764921341064,-2.9400797,-9.291897,-1.5179238,1.0103711,0.018325957,0.11362094
1764921341120,-2.492364,-8.350976,-2.7485435,-0.10995574,0.19058995,0.040317107
1764921341174,0.2896984,-11.573571,-1.8555063,0.4202753,-0.012217305,-0.1160644
1764921341227,-1.091756,-10.3932295,-2.7868507,0.2773328,0.02321288,-0.13683382
1764921341283,0.19393034,-11.420342,-0.8571242,0.516792,-0.036651913,-0.48991394
